step,dry-monkey-1252,autumn-valley-1250,warm-silence-1248,eager-puddle-1246,still-shape-1243,trim-totem-1221,graceful-durian-1220,graceful-snow-1219,morning-planet-1217,fancy-night-1215,dry-serenity-972,twilight-thunder-971,floral-tree-969,swept-hill-968,rural-bird-966
743200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
743400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
743600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
743800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
744000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
744200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
744400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
744600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
744800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
745000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
745200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
745400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
745600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
745800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
746000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
746200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
746400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
746600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
746800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
747000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
747200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
747400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
747600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
747800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
748000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
748200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
748400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
748600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
748800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
749000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
749200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
749400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
749600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
749800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
750000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
750200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
750400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
750600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
750800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
751000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
751200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
751400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
751600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
751800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
752000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
752200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
752400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
752600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
752800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
753000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
753200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
753400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
753600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
753800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
754000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
754200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
754400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
754600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
754800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
755000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
755200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
755400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
755600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
755800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
756000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
756200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
756400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
756600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
756800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
757000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
757200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
757400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
757600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
757800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
758000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
758200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
758400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
758600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
758800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
759000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
759200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
759400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
759600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
759800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
760000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
760200,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
760400,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
760600,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
760800,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
761000,9.601105673517174e-05,8.571537802685803e-05,0.00010261392908779032,0.00014039999576887996,8.795318858647794e-05,0.009617364333162985,0.010086114333162985,0.010131036208162985,0.009597833083162985,0.009145684645662986,9.174914690898039e-05,0.00010319357960563135,0.0001108537382539081,7.438425768203439e-05,9.246166925639331e-05
